"firm","employee","sex","age","staging.date","months.enrolled","debt"
"677/UI588",27911,"Male",50,2017-04-01,19,0
"677/UI588",27912,"Male",45,2017-04-01,19,2028.67
"677/UI588",27913,"Female",61,2017-04-01,19,0
"677/UI588",27914,"Male",40,2017-04-01,19,711.58
"677/UI588",27915,"Male",32,2017-04-01,19,3608.81
"677/UI588",27916,"Female",63,2017-04-01,19,0
"677/UI588",27917,"Male",56,2017-04-01,19,1051.47
"677/UW930",67876,"Male",44,2016-08-01,27,1282.49
"677/UW930",67877,"Male",47,2016-08-01,27,3286.16
"677/UW930",67878,"Male",47,2016-08-01,27,1148.68
"677/UW930",67879,"Male",48,2016-08-01,27,1379.23
"677/UW930",67880,"Female",37,2016-08-01,27,289.87
"677/UX866",34289,"Female",25,2017-01-01,22,569.14
"677/UX866",34290,"Male",44,2017-01-01,22,1264.98
"677/UX866",34291,"Male",59,2017-01-01,22,0
"677/VC749",40949,"Male",33,2016-11-01,24,589.26
"677/VC749",40950,"Female",43,2016-11-01,24,0
"677/VC749",40951,"Female",22,2016-11-01,24,1093.83
"677/VC749",40952,"Female",28,2016-11-01,24,2074.64
"677/VC749",40953,"Female",53,2016-11-01,24,2313.65
"677/ZW151",8668,"Male",43,2016-11-01,24,2585.05
"677/ZW151",8669,"Male",38,2016-11-01,24,0
"677/ZW151",8670,"Male",46,2016-11-01,24,1091.74
"678/AZ435",69045,"Male",48,2016-08-01,27,1707.92
"678/AZ435",69046,"Female",35,2016-08-01,27,6283.79
"678/AZ435",69047,"Female",35,2016-08-01,27,1299.4
"678/AZ435",69048,"Male",59,2016-08-01,27,2582.7
"678/AZ435",69049,"Male",42,2016-08-01,27,509.33
"678/BZ673",14145,"Female",24,2017-02-01,21,0
"678/BZ673",14146,"Female",51,2017-02-01,21,2970.01
"678/BZ673",14147,"Female",43,2017-02-01,21,0
"678/BZ673",14148,"Male",28,2017-02-01,21,363.02
"678/BZ673",14149,"Female",48,2017-02-01,21,782.38
"678/CN381",65468,"Male",40,2017-02-01,21,954.61
"678/CN381",65469,"Male",37,2017-02-01,21,1718.17
"678/CN381",65470,"Male",37,2017-02-01,21,0
"678/CN381",65471,"Male",49,2017-02-01,21,1311.19
"678/CN381",65472,"Male",46,2017-02-01,21,1681.29
"678/CX364",68406,"Male",47,2017-01-01,22,0
"678/CX364",68407,"Male",32,2017-01-01,22,2176.59
"678/CX364",68408,"Female",43,2017-01-01,22,0
"678/CX364",68409,"Male",34,2017-01-01,22,1224.94
"678/DD921",73134,"Male",21,2016-06-01,29,0
"678/DD921",73135,"Male",29,2016-06-01,29,0
"678/DD921",73136,"Male",46,2016-06-01,29,6897.02
"678/DD921",73137,"Female",35,2016-06-01,29,1037.08
"678/DD921",73138,"Female",46,2016-06-01,29,2190.71
"678/FF642",65597,"Female",57,2016-10-01,25,3069.46
"678/FF642",65598,"Female",40,2016-10-01,25,869.65
"678/FF642",65599,"Male",27,2016-10-01,25,1727.98
"678/LI375",51728,"Female",42,2017-02-01,21,0
"678/LI375",51729,"Male",48,2017-02-01,21,1699.07
"678/LI375",51730,"Male",46,2017-02-01,21,3172.5
"678/LI375",51731,"Male",51,2017-02-01,21,6099.74
"678/LI375",51732,"Male",45,2017-02-01,21,2151.33
"678/NF554",6764,"Male",44,2016-11-01,24,0
"678/NF554",6765,"Male",41,2016-11-01,24,564.84
"678/NF554",6766,"Male",27,2016-11-01,24,579.44
"678/NF554",6767,"Male",51,2016-11-01,24,0
"678/NF554",6768,"Male",45,2016-11-01,24,1520.37
"678/NF554",6769,"Male",53,2016-11-01,24,2101.87
"678/NP137",12078,"Male",59,2016-08-01,27,1527.66
"678/NP137",12079,"Male",40,2016-08-01,27,2044.62
"678/NP137",12080,"Female",40,2016-08-01,27,1548.04
"678/NP137",12081,"Female",40,2016-08-01,27,1067.54
"678/PQ772",1271,"Male",45,2017-02-01,21,1860.92
"678/PQ772",1272,"Male",62,2017-02-01,21,7494.82
"678/QS883",2402,"Male",21,2017-02-01,21,1038.17
"678/QS883",2403,"Female",24,2017-02-01,21,627.21
"678/RG507",25234,"Female",42,2016-02-01,33,876.16
"678/RG507",25235,"Female",48,2016-02-01,33,1795.46
"678/RG507",25236,"Female",54,2016-02-01,33,1470.54
"678/RG507",25237,"Male",45,2016-02-01,33,3473.17
"678/RG507",25238,"Female",40,2016-02-01,33,1463.83
"678/RO235",32281,"Male",28,2016-08-01,27,2049.12
"678/RO235",32282,"Female",43,2016-08-01,27,1592.07
"678/RO235",32283,"Male",27,2016-08-01,27,0
"678/RO235",32284,"Female",40,2016-08-01,27,2621.54
"678/RZ610",58417,"Male",46,2016-03-01,32,771.84
"678/RZ610",58418,"Male",40,2016-03-01,32,0
"678/RZ610",58419,"Male",40,2016-03-01,32,2523.77
"678/RZ610",58420,"Male",50,2016-03-01,32,1391.42
"678/SN305",54528,"Female",29,2016-02-01,33,0
"678/SN305",54529,"Male",23,2016-02-01,33,0
"678/SN305",54530,"Female",51,2016-02-01,33,1297.85
"678/SN305",54531,"Female",44,2016-02-01,33,0
"678/TW294",26334,"Male",40,2017-04-01,19,0
"678/TW294",26335,"Male",30,2017-04-01,19,330.84
"678/TW294",26336,"Male",27,2017-04-01,19,615.51
"678/TW294",26337,"Male",51,2017-04-01,19,1176.88
"678/TW294",26338,"Male",54,2017-04-01,19,1049.27
"678/TW294",26339,"Female",45,2017-04-01,19,5062.33
"678/UD534",26031,"Female",52,2016-08-01,27,0
"678/UD534",26032,"Female",52,2016-08-01,27,674.08
"678/UD534",26033,"Male",57,2016-08-01,27,8357.55
"678/UD534",26034,"Male",25,2016-08-01,27,543.88
"678/UD534",26035,"Female",56,2016-08-01,27,1601.49
"678/UD534",26036,"Female",49,2016-08-01,27,0
"678/UD534",26037,"Female",46,2016-08-01,27,915.29
"678/UN923",4810,"Female",49,2016-07-01,28,3026.4
"678/UN923",4811,"Male",41,2016-07-01,28,0
"678/UN923",4812,"Male",46,2016-07-01,28,609.33
"678/UN923",4813,"Male",23,2016-07-01,28,305.16
"678/VD276",30491,"Male",43,2017-02-01,21,3063.63
"678/VD276",30492,"Male",30,2017-02-01,21,0
"678/VD276",30493,"Female",27,2017-02-01,21,0
"678/VD276",30494,"Female",60,2017-02-01,21,767.7
"678/VD276",30495,"Male",51,2017-02-01,21,2756.05
"678/VD276",30496,"Male",60,2017-02-01,21,1385.96
"678/YM501",1881,"Female",59,2016-03-01,32,390.47
"678/YM501",1882,"Female",53,2016-03-01,32,0
"678/YM501",1883,"Male",37,2016-03-01,32,0
"678/YM501",1884,"Female",32,2016-03-01,32,869
"678/YO975",26510,"Female",48,2017-02-01,21,0
"678/YO975",26511,"Male",44,2017-02-01,21,1431.9
"678/YO975",26512,"Male",43,2017-02-01,21,1190.94
"679/BH585",36246,"Male",46,2017-04-01,19,0
"679/BH585",36247,"Male",36,2017-04-01,19,3640.98
"679/BH585",36248,"Female",47,2017-04-01,19,0
"679/BU981",2530,"Female",35,2017-02-01,21,2082.11
"679/BU981",2531,"Female",47,2017-02-01,21,1129.98
"679/BU981",2532,"Female",36,2017-02-01,21,0
"679/BU981",2533,"Male",27,2017-02-01,21,0
"679/BU981",2534,"Female",39,2017-02-01,21,1283.3
"679/BU981",2535,"Male",31,2017-02-01,21,1186.5
"679/BU981",2536,"Female",47,2017-02-01,21,2833.25
"679/LU431",55335,"Female",51,2016-08-01,27,0
"679/LU431",55336,"Female",40,2016-08-01,27,2148.65
"679/LU431",55337,"Female",40,2016-08-01,27,0
"679/NV116",55522,"Male",45,2016-04-01,31,4302.27
"679/NV116",55523,"Male",54,2016-04-01,31,3064.74
"679/NV116",55524,"Male",60,2016-04-01,31,1466.71
"679/NV116",55525,"Male",44,2016-04-01,31,2181.41
"679/OI939",25931,"Male",36,2016-10-01,25,0
"679/OI939",25932,"Male",48,2016-10-01,25,0
"679/OI939",25933,"Male",54,2016-10-01,25,915.63
"679/OI939",25934,"Male",38,2016-10-01,25,1098.84
"679/OI939",25935,"Female",44,2016-10-01,25,0
"679/RE141",60414,"Female",33,2016-10-01,25,507.55
"679/RE141",60415,"Female",51,2016-10-01,25,2312.2
"679/RE141",60416,"Male",49,2016-10-01,25,0
"679/RE141",60417,"Female",45,2016-10-01,25,668.61
"679/RE141",60418,"Female",62,2016-10-01,25,5872.07
"679/RE141",60419,"Male",60,2016-10-01,25,0
"679/RP638",8696,"Female",51,2016-10-01,25,0
"679/RP638",8697,"Male",46,2016-10-01,25,4132.02
"679/RP638",8698,"Male",45,2016-10-01,25,0
"679/RP638",8699,"Male",39,2016-10-01,25,2323.05
"679/RP638",8700,"Male",47,2016-10-01,25,0
"679/SE896",66754,"Male",48,2017-04-01,19,1151.56
"679/SE896",66755,"Female",60,2017-04-01,19,2056.31
"679/SE896",66756,"Male",36,2017-04-01,19,643.8
"679/SE896",66757,"Male",33,2017-04-01,19,1407.03
"679/SE896",66758,"Female",39,2017-04-01,19,0
"679/SE896",66759,"Male",41,2017-04-01,19,479.33
"679/SE896",66760,"Male",37,2017-04-01,19,0
"679/TQ761",49064,"Male",51,2017-01-01,22,0
"679/TQ761",49065,"Male",46,2017-01-01,22,0
"679/TQ761",49066,"Female",43,2017-01-01,22,0
"679/TQ761",49067,"Male",40,2017-01-01,22,1530.83
"679/TQ761",49068,"Female",35,2017-01-01,22,4652.84
"679/UA516",46094,"Female",49,2016-04-01,31,0
"679/UA516",46095,"Male",45,2016-04-01,31,830.39
"679/UA516",46096,"Male",23,2016-04-01,31,1070.32
"679/UA516",46097,"Male",40,2016-04-01,31,3438.26
"679/UA516",46098,"Female",45,2016-04-01,31,3022.78
"679/UA516",46099,"Male",41,2016-04-01,31,1296.76
"679/XR605",914,"Female",50,2016-02-01,33,0
"679/XR605",915,"Male",43,2016-02-01,33,0
"680/AI542",5328,"Male",44,2016-10-01,25,0
"680/AI542",5329,"Female",27,2016-10-01,25,944.03
"680/AI542",5330,"Male",46,2016-10-01,25,981.69
"680/AI542",5331,"Female",37,2016-10-01,25,11714.43
"680/BT790",65057,"Male",34,2017-04-01,19,2584.67
"680/BT790",65058,"Male",37,2017-04-01,19,1123.16
"680/BT790",65059,"Male",25,2017-04-01,19,1378.99
"680/BT790",65060,"Male",22,2017-04-01,19,2334.43
"680/GJ954",7099,"Male",35,2016-11-01,24,1121.41
"680/GJ954",7100,"Female",42,2016-11-01,24,613.81
"680/GJ954",7101,"Male",41,2016-11-01,24,0
"680/GJ954",7102,"Female",53,2016-11-01,24,1032.27
"680/GJ954",7103,"Female",31,2016-11-01,24,0
"680/GJ954",7104,"Male",46,2016-11-01,24,1536.74
"680/GJ954",7105,"Female",34,2016-11-01,24,0
"680/GU779",4024,"Female",55,2017-02-01,21,2859.38
"680/GU779",4025,"Male",52,2017-02-01,21,0
"680/GU779",4026,"Female",50,2017-02-01,21,1092.33
"680/GU779",4027,"Female",58,2017-02-01,21,1043.21
"680/KS667",45321,"Female",43,2017-01-01,22,3557.71
"680/KS667",45322,"Male",54,2017-01-01,22,0
"680/KS667",45323,"Male",28,2017-01-01,22,455.78
"680/LI475",6332,"Male",53,2017-02-01,21,1517.63
"680/LI475",6333,"Male",59,2017-02-01,21,0
"680/LI475",6334,"Female",30,2017-02-01,21,2404.42
"680/LI475",6335,"Male",25,2017-02-01,21,4260.25
"680/LT189",25280,"Female",47,2017-04-01,19,464.37
"680/LT189",25281,"Male",50,2017-04-01,19,526.18
"680/LT189",25282,"Female",41,2017-04-01,19,1011.5
"680/MF391",61930,"Female",37,2017-04-01,19,1912.55
"680/MF391",61931,"Female",36,2017-04-01,19,1683.79
"680/MF391",61932,"Male",50,2017-04-01,19,1816.46
"680/MF391",61933,"Female",52,2017-04-01,19,1557.91
"680/MF391",61934,"Male",48,2017-04-01,19,2164.99
"680/MF391",61935,"Male",45,2017-04-01,19,3297.79
"680/NW141",70465,"Male",63,2016-10-01,25,0
"680/NW141",70466,"Male",52,2016-10-01,25,1095.83
"680/NW141",70467,"Male",38,2016-10-01,25,1096.11
"680/NW141",70468,"Male",61,2016-10-01,25,789.31
"680/PU466",8958,"Female",47,2017-01-01,22,899.32
"680/PU466",8959,"Male",50,2017-01-01,22,1526.91
"680/PU466",8960,"Male",42,2017-01-01,22,2165.05
"680/PU466",8961,"Male",64,2017-01-01,22,2816.54
"680/PU466",8962,"Female",60,2017-01-01,22,0
"680/QF593",24996,"Female",53,2017-04-01,19,0
"680/QF593",24997,"Female",43,2017-04-01,19,0
"680/QF593",24998,"Female",31,2017-04-01,19,0
"680/QF593",24999,"Male",45,2017-04-01,19,916.76
"680/QF593",25000,"Female",36,2017-04-01,19,4285.3
"680/QJ453",62468,"Female",52,2016-11-01,24,998.21
"680/QJ453",62469,"Male",33,2016-11-01,24,0
"680/QJ453",62470,"Female",61,2016-11-01,24,0
"680/QJ453",62471,"Male",38,2016-11-01,24,0
"680/SF480",43137,"Male",43,2017-02-01,21,1111.31
"680/SF480",43138,"Male",29,2017-02-01,21,531.75
"680/SF480",43139,"Male",41,2017-02-01,21,483.4
"680/SF480",43140,"Male",28,2017-02-01,21,0
"680/VA783",44894,"Male",35,2017-02-01,21,1476.64
"680/VA783",44895,"Male",49,2017-02-01,21,2090.88
"680/VA783",44896,"Female",28,2017-02-01,21,1516.29
"680/VV395",53008,"Female",41,2017-04-01,19,2199.69
"680/VV395",53009,"Male",33,2017-04-01,19,1557.58
"680/VV395",53010,"Male",49,2017-04-01,19,990.58
"680/VV395",53011,"Female",46,2017-04-01,19,0
"680/WJ623",36064,"Male",46,2016-07-01,28,0
"680/WJ623",36065,"Male",47,2016-07-01,28,0
"680/WJ623",36066,"Male",20,2016-07-01,28,2308.18
"680/WJ623",36067,"Male",33,2016-07-01,28,0
"680/WJ623",36068,"Female",45,2016-07-01,28,0
"680/WJ623",36069,"Male",30,2016-07-01,28,0
"680/WV255",45197,"Male",30,2016-11-01,24,477.91
"680/WV255",45198,"Male",45,2016-11-01,24,466.53
"680/WV255",45199,"Male",42,2016-11-01,24,0
"680/WV255",45200,"Male",38,2016-11-01,24,967.27
"680/WV255",45201,"Male",51,2016-11-01,24,3020.29
"680/XI564",10453,"Female",44,2017-01-01,22,0
"680/XI564",10454,"Male",44,2017-01-01,22,0
"680/XI564",10455,"Male",60,2017-01-01,22,0
"680/XW829",26497,"Male",37,2016-07-01,28,0
"680/XW829",26498,"Male",53,2016-07-01,28,1440.98
"680/XW829",26499,"Male",57,2016-07-01,28,0
"680/XW829",26500,"Male",48,2016-07-01,28,745.62
"680/YU657",67751,"Female",44,2016-11-01,24,193.37
"680/YU657",67752,"Female",38,2016-11-01,24,1261.41
"680/YU657",67753,"Female",45,2016-11-01,24,553.68
"680/YU657",67754,"Male",61,2016-11-01,24,3658.61
"680/YU657",67755,"Male",27,2016-11-01,24,3346.54
"680/YU657",67756,"Female",41,2016-11-01,24,0
"680/YU657",67757,"Male",47,2016-11-01,24,3704.69
"681/FG293",45701,"Male",60,2017-04-01,19,0
"681/FG293",45702,"Female",41,2017-04-01,19,1070.15
"681/FG293",45703,"Female",39,2017-04-01,19,1004.01
"681/FG293",45704,"Male",47,2017-04-01,19,0
"681/FK492",52092,"Female",24,2015-06-01,41,2028.48
"681/FK492",52093,"Male",41,2015-06-01,41,1642.92
"681/FK492",52094,"Male",35,2015-06-01,41,0
"681/FK492",52095,"Male",50,2015-06-01,41,7553.6
"681/FK492",52096,"Male",53,2015-06-01,41,1958.46
"681/FX170",18722,"Female",44,2017-02-01,21,492.48
"681/FX170",18723,"Female",49,2017-02-01,21,0
"681/FX170",18724,"Male",55,2017-02-01,21,1395.17
"681/FX170",18725,"Male",32,2017-02-01,21,2324.52
"681/FX170",18726,"Male",37,2017-02-01,21,1007.03
"681/HL418",29897,"Female",50,2016-06-01,29,2918.6
"681/HL418",29898,"Female",28,2016-06-01,29,902.93
"681/HL418",29899,"Female",48,2016-06-01,29,0
"681/HL418",29900,"Male",27,2016-06-01,29,2093.27
"681/JD891",16180,"Male",41,2017-04-01,19,0
"681/JD891",16181,"Female",40,2017-04-01,19,0
"681/JD891",16182,"Male",45,2017-04-01,19,1031.71
"681/JD891",16183,"Male",38,2017-04-01,19,1132.07
"681/JD891",16184,"Female",40,2017-04-01,19,610.96
"681/JJ222",1598,"Female",61,2016-06-01,29,2214.72
"681/JJ222",1599,"Female",48,2016-06-01,29,1263.83
"681/JJ222",1600,"Male",58,2016-06-01,29,1430.57
"681/JJ222",1601,"Male",64,2016-06-01,29,0
"681/JJ222",1602,"Female",24,2016-06-01,29,0
"681/JJ222",1603,"Male",36,2016-06-01,29,506.36
"681/JJ222",1604,"Male",60,2016-06-01,29,0
"681/JK668",34312,"Male",51,2017-01-01,22,1833.4
"681/JK668",34313,"Female",27,2017-01-01,22,415.34
"681/JK668",34314,"Female",36,2017-01-01,22,524.59
"681/JK668",34315,"Male",53,2017-01-01,22,5641.95
"681/JK668",34316,"Female",61,2017-01-01,22,1645.89
"681/JK668",34317,"Male",55,2017-01-01,22,1935.89
"681/JK668",34318,"Male",45,2017-01-01,22,2216.65
"681/MK528",29132,"Female",42,2016-07-01,28,1038.57
"681/MK528",29133,"Male",47,2016-07-01,28,0
"681/MK528",29134,"Male",56,2016-07-01,28,0
"681/MK528",29135,"Male",38,2016-07-01,28,3041.45
"681/OB887",36892,"Female",26,2017-04-01,19,444.02
"681/OB887",36893,"Male",35,2017-04-01,19,338.38
"681/OB887",36894,"Male",57,2017-04-01,19,949.25
"681/OB887",36895,"Male",49,2017-04-01,19,3233.24
"681/OB887",36896,"Female",36,2017-04-01,19,1061.43
"681/OB887",36897,"Female",46,2017-04-01,19,2173.12
"681/OD260",69966,"Female",23,2017-01-01,22,623.01
"681/OD260",69967,"Female",53,2017-01-01,22,1433.28
"681/OD260",69968,"Female",38,2017-01-01,22,502.98
"681/OD260",69969,"Male",61,2017-01-01,22,642.13
"681/OD260",69970,"Female",41,2017-01-01,22,0
"681/OE805",892,"Female",49,2016-02-01,33,3700.41
"681/OE805",893,"Male",63,2016-02-01,33,0
"681/OE805",894,"Female",38,2016-02-01,33,0
"681/OE805",895,"Female",37,2016-02-01,33,1458.13
"681/OE805",896,"Male",54,2016-02-01,33,992.46
"681/OE805",897,"Female",32,2016-02-01,33,2312.16
"681/OY858",6266,"Female",23,2017-01-01,22,259.55
"681/OY858",6267,"Male",46,2017-01-01,22,0
"681/OY858",6268,"Male",39,2017-01-01,22,0
"681/OY858",6269,"Male",30,2017-01-01,22,804.93
"681/OY858",6270,"Male",30,2017-01-01,22,889.38
"681/PB778",53453,"Male",44,2017-02-01,21,860.61
"681/PB778",53454,"Female",34,2017-02-01,21,621.84
"681/PB778",53455,"Male",27,2017-02-01,21,970.64
"681/PB778",53456,"Female",43,2017-02-01,21,1322.82
"681/PB778",53457,"Male",34,2017-02-01,21,2223.25
"681/PB778",53458,"Female",55,2017-02-01,21,656.32
"681/PD722",2314,"Male",24,2016-06-01,29,1049.78
"681/PD722",2315,"Female",23,2016-06-01,29,1097.39
"681/PD722",2316,"Male",47,2016-06-01,29,1071.57
"681/PD722",2317,"Female",55,2016-06-01,29,0
"681/PD722",2318,"Male",39,2016-06-01,29,2880.77
"681/PD722",2319,"Female",58,2016-06-01,29,1264.82
"681/PD722",2320,"Male",42,2016-06-01,29,820.24
"681/PD722",2321,"Male",46,2016-06-01,29,2049.56
"681/QI724",58869,"Male",59,2016-07-01,28,874.13
"681/QI724",58870,"Male",34,2016-07-01,28,1166.49
"681/QI724",58871,"Female",47,2016-07-01,28,0
"681/QI724",58872,"Female",43,2016-07-01,28,0
"681/QI724",58873,"Male",40,2016-07-01,28,0
"681/QI724",58874,"Female",48,2016-07-01,28,720.24
"681/QN937",33158,"Female",38,2016-08-01,27,396.76
"681/QN937",33159,"Female",46,2016-08-01,27,1648.87
"681/QN937",33160,"Male",45,2016-08-01,27,1653.83
"681/QN937",33161,"Male",40,2016-08-01,27,955.96
"681/QN937",33162,"Female",43,2016-08-01,27,2415.46
"681/QN937",33163,"Male",43,2016-08-01,27,1615
"681/QV366",38689,"Female",53,2017-01-01,22,2978.32
"681/QV366",38690,"Male",32,2017-01-01,22,0
"681/RF299",13756,"Male",27,2017-04-01,19,642.57
"681/RF299",13757,"Female",53,2017-04-01,19,0
"681/RF299",13758,"Male",32,2017-04-01,19,0
"681/RT885",29004,"Male",60,2017-04-01,19,4516.17
"681/RT885",29005,"Male",34,2017-04-01,19,0
"681/SG581",48399,"Female",33,2017-02-01,21,0
"681/SG581",48400,"Male",31,2017-02-01,21,0
"681/SG581",48401,"Female",48,2017-02-01,21,1112.7
"681/SR961",9070,"Male",41,2017-01-01,22,787.07
"681/SR961",9071,"Male",46,2017-01-01,22,1136.65
"681/SR961",9072,"Female",62,2017-01-01,22,11965.75
"681/SR961",9073,"Male",58,2017-01-01,22,1746.98
"681/TL657",51314,"Male",36,2016-11-01,24,0
"681/TL657",51315,"Male",53,2016-11-01,24,790.37
"681/TL657",51316,"Female",52,2016-11-01,24,1633.8
"681/TL657",51317,"Male",62,2016-11-01,24,540.36
"681/TL657",51318,"Male",61,2016-11-01,24,0
"681/TL657",51319,"Female",42,2016-11-01,24,0
"681/TL657",51320,"Female",35,2016-11-01,24,1970.58
"681/TL657",51321,"Male",33,2016-11-01,24,0
"681/TL657",51322,"Male",46,2016-11-01,24,2893.05
"681/UA656",27295,"Male",51,2016-11-01,24,5733.15
"681/UA656",27296,"Male",43,2016-11-01,24,2318.11
"681/UA656",27297,"Female",48,2016-11-01,24,2396.77
"681/WC836",67824,"Female",57,2016-08-01,27,1614.99
"681/WC836",67825,"Male",46,2016-08-01,27,0
"681/WC836",67826,"Male",25,2016-08-01,27,1834.57
"681/XG981",48922,"Female",42,2017-02-01,21,1724.49
"681/XG981",48923,"Male",51,2017-02-01,21,5679.25
"681/XG981",48924,"Female",29,2017-02-01,21,4322.56
"681/XG981",48925,"Male",49,2017-02-01,21,834.5
"681/XQ522",66606,"Female",53,2016-06-01,29,336.98
"681/XQ522",66607,"Male",37,2016-06-01,29,0
"681/XQ522",66608,"Male",44,2016-06-01,29,585.24
"681/XQ522",66609,"Male",45,2016-06-01,29,3377.17
"681/XQ522",66610,"Male",61,2016-06-01,29,3092.61
"681/XQ522",66611,"Male",41,2016-06-01,29,619.25
"681/XQ522",66612,"Male",30,2016-06-01,29,1722.74
"681/XQ522",66613,"Male",43,2016-06-01,29,0
"681/YN499",24978,"Male",46,2017-04-01,19,0
"681/YN499",24979,"Female",51,2017-04-01,19,0
"681/YN499",24980,"Male",37,2017-04-01,19,0
"681/YN499",24981,"Female",38,2017-04-01,19,1277.8
"681/YQ772",63890,"Male",41,2017-02-01,21,1309.18
"681/YQ772",63891,"Female",53,2017-02-01,21,869.92
"681/ZH647",11567,"Male",49,2016-11-01,24,894.51
"681/ZH647",11568,"Male",43,2016-11-01,24,0
"681/ZH647",11569,"Male",40,2016-11-01,24,1057.67
"681/ZH647",11570,"Female",61,2016-11-01,24,2051.8
"681/ZN257",47402,"Male",36,2016-11-01,24,2771.15
"681/ZN257",47403,"Female",49,2016-11-01,24,0
"681/ZN257",47404,"Male",41,2016-11-01,24,1574.8
"681/ZN257",47405,"Male",39,2016-11-01,24,4605.9
"682/BX976",76901,"Male",59,2017-02-01,21,1418.41
"682/BX976",76902,"Female",42,2017-02-01,21,215.21
"682/BX976",76903,"Female",47,2017-02-01,21,0
"682/BX976",76904,"Female",44,2017-02-01,21,1096.87
"682/BX976",76905,"Male",37,2017-02-01,21,603.28
"682/DO563",61774,"Female",54,2017-01-01,22,1509.82
"682/DO563",61775,"Female",38,2017-01-01,22,0
"682/HL752",44596,"Female",46,2016-11-01,24,2729.6
"682/HL752",44597,"Female",31,2016-11-01,24,411.76
"682/HL752",44598,"Female",40,2016-11-01,24,0
"682/IL689",55740,"Male",43,2017-04-01,19,0
"682/IL689",55741,"Female",37,2017-04-01,19,0
"682/IL689",55742,"Male",29,2017-04-01,19,1538.39
"682/IL689",55743,"Male",45,2017-04-01,19,0
"682/IR924",45131,"Male",47,2016-07-01,28,0
"682/IR924",45132,"Female",37,2016-07-01,28,1103.17
"682/IR924",45133,"Female",32,2016-07-01,28,1120.8
"682/IR924",45134,"Male",47,2016-07-01,28,219.53
"682/IR924",45135,"Male",26,2016-07-01,28,1297.07
"682/IR924",45136,"Female",38,2016-07-01,28,0
"682/IR924",45137,"Male",59,2016-07-01,28,1506.79
"682/IV929",20019,"Female",54,2016-07-01,28,2724.62
"682/IV929",20020,"Male",56,2016-07-01,28,1207.02
"682/IV929",20021,"Female",49,2016-07-01,28,891.57
"682/IV929",20022,"Female",36,2016-07-01,28,412.21
"682/IV929",20023,"Female",40,2016-07-01,28,1526.43
"682/IV929",20024,"Male",47,2016-07-01,28,1097.77
"682/KD627",43170,"Female",38,2016-07-01,28,1583.25
"682/KD627",43171,"Female",47,2016-07-01,28,1185.92
"682/KD627",43172,"Male",49,2016-07-01,28,0
"682/KD627",43173,"Male",20,2016-07-01,28,1150.2
"682/KD961",19238,"Female",48,2017-01-01,22,2272.41
"682/KD961",19239,"Male",50,2017-01-01,22,0
"682/KD961",19240,"Male",32,2017-01-01,22,0
"682/KD961",19241,"Male",39,2017-01-01,22,648.15
"682/KD961",19242,"Female",47,2017-01-01,22,1124.22
"682/KD961",19243,"Male",45,2017-01-01,22,2288
"682/KD961",19244,"Male",53,2017-01-01,22,475.88
"682/KD961",19245,"Female",41,2017-01-01,22,761.92
"682/LU493",59568,"Female",40,2017-04-01,19,958.29
"682/LU493",59569,"Male",49,2017-04-01,19,627.09
"682/LU493",59570,"Female",49,2017-04-01,19,0
"682/MI590",54029,"Male",23,2017-04-01,19,1305.02
